movie_id,movie_title,tags
2057,original sin,Drama Thriller Mystery Romance women sex cuba eroticism lover(female) passion coffeegrower sin denunciation AngelinaJolie AntonioBanderas GregoryItzin MichaelCristofer
70436,the raven,Crime Thriller Mystery poison blackmail maskedball historicalfigure buriedalive serialkiller deadline edgarallanpoe newspaperreview baltimoremaryland newspaperoffice hardtimes lifeimitatesart pendulum JohnCusack LukeEvans AliceEve JamesMcTeigue
16784,welcome to mooseport,Comedy RayRomano GeneHackman MarciaGayHarden DonaldPetrie
8011,highlander: the final dimension,Action Fantasy ScienceFiction japan newyork scotland morocco goodandbad ChristopherLambert MarioVanPeebles DeborahKaraUnger AndrewMorahan
31640,blood and wine,Crime Drama Thriller robbery gun fight love murder heist theft diamond neonoir JackNicholson StephenDorff JenniferLopez BobRafelson
9092,snow white: a tale of terror,Fantasy Horror jealousy toxication castle stepmother fairytalefigure apple middleages mirror nobility SigourneyWeaver SamNeill MonicaKeena MichaelCohn
2779,the curse of the jade scorpion,Comedy Crime Mystery Romance Thriller hypnosis independentfilm DanAykroyd HelenHunt WoodyAllen WoodyAllen
316002,accidental love,Romance Comedy onenightstand romanticcomedy accidentallove JakeGyllenhaal JessicaBiel JamesMarsden DavidO.Russell StephenGreene
36355,flipper,Adventure Family dolphin florida floridakeys summer ElijahWood PaulHogan JonathanBanks AlanShapiro
238615,self/less,ScienceFiction Mystery Thriller lie immortality terminalillness laboratory cancer doctor bodyswap death rich falsememory soultransference richman mindtransfer hostbody bodysnatching eternal RyanReynolds BenKingsley NatalieMartinez TarsemSingh
1985,the constant gardener,Drama Mystery Thriller aids diplomat nairobi politician pharmaceuticalindustry cancer morgue genocideinrwanda RalphFiennes RachelWeisz DannyHuston FernandoMeirelles
615,the passion of the christ,Drama christianity jewry romanempire jesuschrist suffering apostle lastsupper roman bible mission torture JimCaviezel MaiaMorgenstern MonicaBellucci MelGibson
788,mrs. doubtfire,Comedy Drama Family sanfrancisco parentskidsrelationship restaurant nanny mask custodybattle fakeidentity RobinWilliams SallyField PierceBrosnan ChrisColumbus
380,rain man,Drama individual mentallydisabled autism lossoffather yuppie cardealer egocentrism travel convertible psychiatrist duringcreditsstinger savant DustinHoffman TomCruise ValeriaGolino BarryLevinson
13223,gran torino,Drama rape warveteran immigration priest gang oldman teenager gangster detroit widower car hmong ClintEastwood ChristopherCarley BeeVang ClintEastwood
10523,w.,Drama History usa whitehouse usapresident georgew.bush president iraqwar JoshBrolin ElizabethBanks EllenBurstyn OliverStone
8681,taken,Action Thriller paris kidnapping humantrafficking rescue prostitution albanian missingdaughter exciaagent LiamNeeson FamkeJanssen MaggieGrace PierreMorel
239571,the best of me,Drama Romance highschoolsweetheart MichelleMonaghan JamesMarsden LianaLiberato MichaelHoffman
619,the bodyguard,Thriller Action Drama Music Romance sistersisterrelationship anonymousletter diva bodyguard oscaraward losangeles WhitneyHouston KevinCostner MicheleLamarRichards MickJackson
424,schindler's list,Drama History War factory concentrationcamp hero holocaust worldwarii nazis defenseindustry biography theholocaust LiamNeeson BenKingsley RalphFiennes StevenSpielberg
50014,the help,Drama mississippi basedonnovel exploitation racialsegregation racism writer maid moralcourage ressentiment southernbelle racialissues 1960s newspapercolumnist EmmaStone ViolaDavis OctaviaSpencer TateTaylor
162903,the fifth estate,Drama Thriller journalist biography internet informationleak activist BenedictCumberbatch DanielBrühl AnthonyMackie BillCondon
11024,scooby-doo 2: monsters unleashed,Mystery Fantasy Adventure Comedy detective monster engine basedontvseries dog FreddiePrinzeJr SarahMichelleGellar MatthewLillard RajaGosnell
208763,forbidden kingdom,Thriller Adventure Mystery Fantasy monster mystic church demon witchcraft science darkfantasy 3d JasonFlemyng AlekseyChadov AgniyaDitkovskite OlegStepchenko
6466,freddy vs. jason,Horror murder marijuana teenager baddream RobertEnglund KenKirzinger JasonRitter RonnyYu
254024,the face of an angel,Thriller Drama murderinvestigation KateBeckinsale CaraDelevingne DanielBrühl MichaelWinterbottom
12589,jimmy neutron: boy genius,Action Adventure Animation Comedy Family Fantasy ScienceFiction showdown gi villain genius alien rescue miniaturization robot battle lasergun spear boygenius DebiDerryberry MeganCavanagh MarkDeCarlo JohnA.Davis
7191,cloverfield,Action Thriller ScienceFiction helicopter monster skyscraper fight camcorder panic chaos supernatural quarantine friends alien rescue survival disaster escape giantmonster kaiju military foundfootage aftercreditsstinger LizzyCaplan JessicaLucas OdetteAnnable MattReeves
1497,teenage mutant ninja turtles ii: the secret of the ooze,ScienceFiction Adventure Action Comedy Family crimefighter fight mutant turtle ninja reporter newyorkcity PaigeTurco DavidWarner MichelanSisti MichaelPressman
117,the untouchables,Crime Drama History Thriller whitesuit alcapone toughcop treasuryagent untouchable taxevasion jurytampering ruleoflaw rooftopchase cuttingfacewhileshaving 1930s KevinCostner SeanConnery CharlesMartinSmith BrianDePalma
6977,no country for old men,Crime Drama Thriller texas drugtraffic hitman unitedstates–mexicobarrier suspense TommyLeeJones JavierBardem JoshBrolin JoelCoen EthanCoen
168530,ride along,Action Comedy policeoperation policeofficer brotherinlawbrotherinlawrelationship duringcreditsstinger blackmen IceCube KevinHart JohnLeguizamo TimStory
634,bridget jones's diary,Comedy Romance Drama holiday londonengland england alcohol sex lovesickness telecaster birthday christmasparty newsbroadcast sexualfrustration diary cigarette daughter motherdaughterrelationship lawyer reporter extramaritalaffair duringcreditsstinger womandirector christmas RenéeZellweger ColinFirth HughGrant SharonMaguire
392,chocolat,Comedy Drama Romance chocolate mayor praline single motherdaughterrelationship JulietteBinoche AlfredMolina JohnnyDepp LasseHallström
10327,"legally blonde 2: red, white & blonde",Comedy washingtond.c boston chambersofabarrister tierversuch lawyer ReeseWitherspoon SallyField ReginaKing CharlesHermanWurmfeld
88042,parental guidance,Comedy BillyCrystal BetteMidler MarisaTomei AndyFickman
41630,no strings attached,Comedy Romance fathersonrelationship casualmeeting studentofmedicine friends valentine malefemalerelationship openrelationship sexualhumor bestfriend casualsex bestfriendsinlove duringcreditsstinger fling fathersonconflict friendswithbenefit NataliePortman AshtonKutcher KevinKline IvanReitman
11969,tombstone,Action Adventure Drama History Western retirement wyattearp rightandjustice historicalfigure KurtRussell ValKilmer SamElliott GeorgeP.Cosmatos
2085,romeo must die,Action Crime Thriller martialarts hiphop oakland asian asianman asianlead JetLi Aaliyah IsaiahWashington AndrzejBartkowiak
794,the omen,Horror Thriller monk prophecy ambassador nanny rottweiler devil'sson revelation aggressionbyanimal photography paranormalphenomena cowardliness archaeologist GregoryPeck LeeRemick DavidWarner RichardDonner
9286,final destination 3,Horror Mystery beheading dyinganddeath strokeoffate MaryElizabethWinstead RyanMerriman KrisLemche JamesWong
77877,the lucky one,Drama Romance basedonnovel wifehusbandrelationship photo kennel playingchess bombexplosion iraqveteran ZacEfron BlytheDanner TaylorSchilling ScottHicks
1265,bridge to terabithia,Adventure Drama Family brothersisterrelationship friendship bullying neighbor school drawing basedonchildren'sbook schoolbus imagination creek clubhouse realityvsfantasy outsider fantasyworld overflowingwithimagination JoshHutcherson AnnaSophiaRobb RobertPatrick GáborCsupó
866,finding neverland,Drama londonengland scotland parentskidsrelationship becominganadult fantasy motherrole childhoodmemory success widow theatreplay strokeoffate costume peterpan theatregroup adventure lossofhusband marriagecrisis theatremilieu friendship faith single motherdaughterrelationship author pirate illness spectacle child JohnnyDepp KateWinslet JulieChristie MarcForster
175555,a madea christmas,Comedy Drama christmas TylerPerry AnnaMariaHorsford TikaSumpter TylerPerry
75174,the grey,Action Drama Thriller alcohol isolation wolf wilderness forest stranded alaska survival airplanecrash fear howling death animalkilling freezing animalattack campfire malecamaraderie guninmouth aftercreditsstinger barfight eatenalive eatenbyanimal LiamNeeson DermotMulroney FrankGrillo JoeCarnahan
11096,hide and seek,Horror Mystery Thriller house imaginaryfriend suspense lossofwife RobertDeNiro DakotaFanning FamkeJanssen JohnPolson
8699,anchorman: the legend of ron burgundy,Comedy journalism sexism ladder panda tvshowinfilm mustache misogynist newsroom teleprompter gangwarfare aftercreditsstinger duringcreditsstinger newsspoof WillFerrell ChristinaApplegate PaulRudd AdamMcKay
769,goodfellas,Drama Crime prison basedonnovel florida 1970s massmurder irishamerican drugtraffic biography basedontruestory murder organizedcrime gore mafia gangster newyorkcity extremeviolence violence brooklynnewyorkcity crimeepic tampa RobertDeNiro RayLiotta JoePesci MartinScorsese
10923,agent cody banks,Action spy cia killerrobot delinquent teenspy FrankieMuniz HilaryDuff AngieHarmon HaraldZwart
11283,nanny mcphee,Fantasy Comedy Family lossofmother nanny education wizardry children singlefather EmmaThompson ColinFirth KellyMacdonald KirkJones
111,scarface,Action Crime Drama Thriller miami corruption capitalism cuba prohibition brothersisterrelationship lossofsister cocaine cultfilm bitterness AlPacino StevenBauer MichellePfeiffer BrianDePalma
11676,nothing to lose,Action Adventure Comedy rapmusic infidelity securitycamera loss crook sociopath revenge artifact fword racism criminal ontheroad desert securityguard shoplifting screwball recklessdriving roadmovie buddycomedy unlikelyfriendship carjacker advertisingexecutive suv aftercreditsstinger TimRobbins MartinLawrence JohnC.McGinley SteveOedekerk
746,the last emperor,Drama History buddhism japan suicide china suicideattempt warcrimes becominganadult isolation warondrugs revolution emperor arrangedmarriage manchuria dynasty reeducationcamp culturalrevolution humanexperimentation war coupd'etat teacher beijing decadence communism JohnLone PeterO'Toole JoanChen BernardoBertolucci
77866,contraband,Thriller Action Drama Crime headwound criminal securityguard contraband MarkWahlberg KateBeckinsale BenFoster BaltasarKormákur
9416,money talks,Action Adventure Comedy prison diamant liberationofprisoners transportofprisoners interview arrest ChrisTucker CharlieSheen HeatherLocklear BrettRatner
7345,there will be blood,Drama brotherbrotherrelationship deafmute americandream fanatic pipeline petrol father stepfather oil money killer alcoholic DanielDayLewis PaulDano DillonFreasier PaulThomasAnderson
14317,the wild thornberrys movie,Animation Adventure Family sistersisterrelationship safari wildlife baboon chimpanzee womandirector LaceyChabert TomKane CreeSummer CathyMalkasian JeffMcGrath
20694,rugrats go wild,Animation Family kidsandfamily E.G.Daily NancyCartwright KathSoucie NortonVirgien JohnEng
12277,undercover brother,Action Comedy usapresident doublelife policyandorganisations undercover intelligence partner duringcreditsstinger EddieGriffin ChrisKattan DeniseRichards MalcolmD.Lee
9779,the sisterhood of the traveling pants,Drama Comedy holiday femalefriendship jeans comingofage teenagegirl summer basedonyoungadultnovel AmberTamblyn AlexisBledel AmericaFerrera KenKwapis
2140,kiss of the dragon,Action Crime Thriller paris prostitute drug JetLi BridgetFonda TchékyKaryo ChrisNahon
12620,the house bunny,Romance Comedy virgin nudity college costume yoga bikini party playboy jail sorority pregnancy model carwash fraternity pledge AnnaFaris EmmaStone KatDennings FredWolf
14177,beauty shop,Comedy Romance QueenLatifah AliciaSilverstone AndieMacDowell BilleWoodruff
198185,million dollar arm,Drama baseball sport duringcreditsstinger JonHamm BillPaxton LakeBell CraigGillespie
227156,the giver,Drama ScienceFiction dystopia blackandwhite basedonyoungadultnovel JeffBridges MerylStreep BrentonThwaites PhillipNoyce
10735,what a girl wants,Comedy londonengland england daughter politician teenagegirl fatherdaughterrelationship americanabroad teencomedy womandirector AmandaBynes ColinFirth KellyPreston DennieGordon
11351,jeepers creepers 2,Horror Thriller fathersonrelationship scarecrow peasant farm immortality mythicalcreature father RayWise JonathanBreck GarikayiMutambirwa VictorSalva
10030,good luck chuck,Comedy Drama Romance sex aquarium nudity onenightstand bride manwomanrelation love curse wedding dentist basedonshortstory duringcreditsstinger DaneCook JessicaAlba DanFogler MarkHelfrich
10623,cradle 2 the grave,Action Crime Drama robbery diamant intelligence bankrobber thief bankrobbery financialtransactions hoodlum JetLi DMX KellyHu AndrzejBartkowiak
590,the hours,Drama londonengland suicide gay poetry aids drowning depression home wayoflife selfdestruction province literature empowerment countrylife family'sdailylife senseoflife homelessness leavingone'sfamily delusion NicoleKidman JulianneMoore MerylStreep StephenDaldry
9655,she's the man,Comedy Drama Family Romance roommate twinsister sport boardingschool twinbrother mistakenidentity soccer teenager teencomedy tomboy fakeidentity disguisedvoice thebiggame AmandaBynes ChanningTatum LauraRamsey AndyFickman
1268,mr. bean's holiday,Family Comedy holiday france filmdirector chaos clumsyfellow todropbrick aftercreditsstinger RowanAtkinson MaxBaldry EmmadeCaunes SteveBendelack
11237,anacondas: the hunt for the blood orchid,Adventure Action Horror ScienceFiction Thriller snake expedition traitor research orchid jungle animalhorror JohnnyMessner KaDeeStrickland MatthewMarsden DwightH.Little
190955,blood ties,Thriller Crime Drama CliveOwen BillyCrudup MarionCotillard GuillaumeCanet
5123,august rush,Drama date lossofson loveatfirstsight childlabour guitar lossofchild lover(female) loveofone'slife harmonica lie choir churchchoir rockstar cello forbiddenlove musiclover organ kiss affection music concert tenderness motherlylove children'shome deathofachild orphanage secretlove crush children fallinginlove relationship womandirector piano FreddieHighmore KeriRussell JonathanRhysMeyers KirstenSheridan
4518,elizabeth,Drama History duke historicalfigure treason catholic protestant CateBlanchett GeoffreyRush ChristopherEccleston ShekharKapur
11932,bride of chucky,Horror Comedy route66 puppet evildoll killerdoll killertoys toycomestolife chucky EdGale JenniferTilly BradDourif RonnyYu
11165,tora! tora! tora!,History Action Drama Adventure War japan worldwarii pearlharbor soldier imperialjapan MartinBalsam SôYamamura JosephCotten RichardFleischer KinjiFukasaku ToshioMasuda
6116,spice world,Adventure Fantasy Drama Comedy Music pop popculture popstar VictoriaBeckham MelanieBrown EmmaBunton BobSpiers
57431,the sitter,Comedy babysitter duringcreditsstinger SamRockwell JonahHill MaxRecords DavidGordonGreen
21724,dance flick,Action Comedy Music rapmusic hiphop ShoshanaBush DamonWayansJr EssenceAtkins DamienDanteWayans
278,the shawshank redemption,Drama Crime prison corruption policebrutality prisoncell delinquent paroleboard escapefromprison wrongfulimprisonment framedformurder 1940s TimRobbins MorganFreeman BobGunton FrankDarabont
9290,crocodile dundee in los angeles,Adventure Comedy crocodile trafficjam losangeles stolenpainting PaulHogan LindaKozlowski JereBurns SimonWincer
11543,kingpin,Comedy sport handicap sexualfavor starspangledbanner bowlingteam hairloss biblicalinterpretation combover femalestripper inflatabledoll combover unlikelylovers kingpin carriage lancasterpa WoodyHarrelson RandyQuaid VanessaAngel BobbyFarrelly PeterFarrelly
284536,the gambler,Thriller Crime Drama gambling gun professor beating gambler loanshark MarkWahlberg JohnGoodman BrieLarson RupertWyatt
152737,august: osage county,Comedy Drama suicide drugaddiction funeral dysfunctionalfamily basedonplay midwest southern bleakcomedy mentaldisorders MerylStreep JuliaRoberts ChrisCooper JohnWells
13374,ice princess,Drama Comedy Family sport figureskating teenagegirl teenmovie teenager MichelleTrachtenberg JoanCusack AmyStewart TimFywell
8976,a lot like love,Comedy newyork shyness career flight romanticcomedy travel malefemalerelationship losangeles AshtonKutcher AmandaPeet AimeeGarcia NigelCole
319888,eddie the eagle,Comedy Drama History underdog olympicgames skijump biography sport basedontruestory britain skiing feelgood TaronEgerton HughJackman ChristopherWalken DexterFletcher
9469,he got game,Drama prison fathersonrelationship homicide begnadigung releasefromprison forgiveness college basketball independentfilm DenzelWashington RayAllen MillaJovovich SpikeLee
1909,don juan demarco,Romance Drama Comedy sexaddiction love mentalinstitution patient psychiatrist donjuan JohnnyDepp MarlonBrando FayeDunaway JeremyLeven
22971,dear john,Drama Romance War basedonnovel army love u.s.soldier AmandaSeyfried ChanningTatum HenryThomas LasseHallström
34813,the losers,Action Adventure Crime Mystery Thriller hospital blackops referencetomacgyver suckedintojetengine JeffreyDeanMorgan ZoeSaldana ChrisEvans SylvainWhite
46261,don't be afraid of the dark,Fantasy Horror Thriller monster remake creature bathtub teeth oldhouse scarylittlepeople KatieHolmes GuyPearce BaileeMadison TroyNixey
10431,war,Action Thriller Crime fbi revenge fbiagent JetLi JasonStatham JohnLone PhilipG.Atwell
8051,punch-drunk love,Comedy Drama Romance shyness brothersisterrelationship businessman AdamSandler EmilyWatson PhilipSeymourHoffman PaulThomasAnderson
9352,eurotrip,Comedy paris berlin alcohol sex nudity adventure penpals travel nudism marijuana teenager duringcreditsstinger ScottMechlowicz JacobPitts MichelleTrachtenberg JeffSchaffer
10167,half past dead,Crime Action Thriller resistance undercover alcatraz stolenmoney StevenSeagal MorrisChestnut JaRule DonMichaelPaul
18147,unaccompanied minors,Comedy Family holiday LewisBlack WilmerValderrama TylerJamesWilliams PaulFeig
17170,"bright lights, big city",Drama magazine writer drug fashionshow MichaelJ.Fox KieferSutherland PhoebeCates JamesBridges
18975,the adventures of pinocchio,Animation Family Fantasy italy fathersonrelationship pinocchio love school crime havingfun poorpeople boys MartinLandau JonathanTaylorThomas GenevièveBujold SteveBarron
15487,the greatest game ever played,Drama Family sport ShiaLaBeouf StephenDillane JoshFlitter BillPaxton
22825,the box,Thriller ScienceFiction experiment homicide key sacrifice research test decision police control stalker murder alien gift conspiracy money scientist violence button stranger box CameronDiaz JamesMarsden FrankLangella RichardKelly
11152,the ruins,Drama Horror mayacivilization carnivorousplant cancún ruins ShawnAshmore JonathanTucker JenaMalone CarterSmith
1831,the next best thing,Comedy gay parentskidsrelationship custodybattle flush yoga single bestfriend losangeles singlefather coparenting Madonna RupertEverett BenjaminBratt JohnSchlesinger
43931,my soul to take,Drama Horror Mystery Thriller soul serialkiller slasher teenager 3d MaxThieriot JohnMagaro DenzelWhitaker WesCraven
10591,the girl next door,Comedy pornactor pornographicvideo highschool schoolparty blonde girlnextdoor EmileHirsch ElishaCuthbert TimothyOlyphant LukeGreenfield
10861,maximum risk,Action Adventure Thriller mistakeinperson dyinganddeath twinbrother russianmafia JeanClaudeVanDamme NatashaHenstridge JeanHuguesAnglade RingoLam
12770,stealing harvard,Action Comedy Drama robbery fool studies house uncle independentfilm money JasonLee TomGreen LeslieMann BruceMcCulloch
276907,legend,Crime Thriller biography basedontruestory gangster twins TomHardy EmilyBrowning ChristopherEccleston BrianHelgeland
10074,hot rod,Action Comedy stuntman stepfather swimmingpool aftercreditsstinger AndySamberg IslaFisher BillHader AkivaSchaffer
65055,shark night,Horror Thriller sharkattack louisiana dirtycop shark aftercreditsstinger SaraPaxton ChrisCarmack JoelDavidMoore DavidR.Ellis
10397,angela's ashes,Drama emigration irishamerican hunger sociallydeprivedfamily famine alcoholism brooklynnewyorkcity EmilyWatson RobertCarlyle JoeBreen AlanParker
200505,draft day,Drama sport duringcreditsstinger KevinCostner JenniferGarner TomWelling IvanReitman
11954,lifeforce,Fantasy Horror ScienceFiction Thriller spacemarine vampire flyingsaucer comet alien halley'scomet SteveRailsback PeterFirth FrankFinlay TobeHooper
60309,the conspirator,Crime Drama History president history conspiracy lawyer trial boardinghouse militarytribunal historical union privateclub EvanRachelWood JamesMcAvoy KevinKline RobertRedford
9787,lords of dogtown,Drama skateboarding success independentfilm womandirector EmileHirsch VictorRasuk RebeccaDeMornay CatherineHardwicke
293646,the 33,Drama History mining chile basedontruestory survival womandirector miningaccident AntonioBanderas RodrigoSantoro JulietteBinoche PatriciaRiggen
6978,big trouble in little china,Action Adventure Comedy Fantasy kungfu chinatown magic mystery KurtRussell KimCattrall DennisDun JohnCarpenter
133698,fly me to the moon,Comedy Romance DianeKruger DanyBoon AlicePol PascalChaumeil
59440,warrior,Action Drama bank training beating mixedmartialarts teacher muscleman combat alcoholic gym exercise TomHardy JenniferMorrison NickNolte GavinO'Connor
1770,michael collins,Drama Thriller civilwar fight presidentialelection freedomfighter chinesecivilwar ireland LiamNeeson AidanQuinn StephenRea NeilJordan
10655,gettysburg,War Drama History civilwar independence troops army battle unionsoldier confederatesoldier americancivilwar JeffDaniels TomBerenger MartinSheen RonaldF.Maxwell
8988,stop-loss,Drama War posttraumaticstressdisorder iraqwarveteran u.s.soldier womandirector RyanPhillippe AbbieCornish JosephGordonLevitt KimberlyPeirce
15992,abandon,Drama Mystery Thriller alcohol detective dancer nightmare college job party elite suspense drug boyfriend thesis pressure KatieHolmes BenjaminBratt CharlieHunnam StephenGaghan
17707,brokedown palace,Drama Thriller holiday prison thailand drug injustice ClaireDanes KateBeckinsale BillPullman JonathanKaplan
77883,the possession,Horror Thriller JeffreyDeanMorgan NatashaCalis MadisonDavenport OleBornedal
40001,mrs. winterbourne,Comedy Romance Drama rolereversal mistakenidentity trainwreck ShirleyMacLaine RickiLake BrendanFraser RichardBenjamin
64639,straw dogs,Drama Thriller southernusa rape bar wifehusbandrelationship barn machismo rifle homeinvasion JamesMarsden KateBosworth AlexanderSkarsgård RodLurie
9903,the hoax,Comedy Drama flying 1970s falseidentity biography RichardGere AlfredMolina MarciaGayHarden LasseHallström
21338,stone cold,Action Crime Thriller undercover fbi biker cop motorcyclegang BrianBosworth LanceHenriksen WilliamForsythe CraigR.Baxley
20766,the road,Adventure Drama postapocalyptic dystopia paternity duringcreditsstinger ViggoMortensen KodiSmitMcPhee CharlizeTheron JohnHillcoat
24264,sheena,Action Adventure Comedy Fantasy ScienceFiction africa mercenary adventure femalehero junglegirl TanyaRoberts TedWass DonovanScott JohnGuillermin
19803,underclassman,Action Comedy police highschool undercovercop NickCannon RoselynSánchez ShawnAshmore MarcosSiega
20309,say it isn't so,Comedy Romance ChrisKlein HeatherGraham OrlandoJones J.B.Rogers
9912,the world's fastest indian,Drama newzealand utah life'sdream independentfilm motorcycle motorcycleracing trailer mortgage AnthonyHopkins IainRea TessaMitchell RogerDonaldson
9067,tank girl,Action Comedy Fantasy ScienceFiction destroy dystopia reincarnation desert artialarts womandirector LoriPetty IceT NaomiWatts RachelTalalay
27360,king's ransom,Comedy Crime caper action AnthonyAnderson JayMohr KellitaSmith JeffreyW.Byrd
8338,blindness,Drama Mystery ScienceFiction Thriller fight blindnessandimpairedvision asylum leader society eyespecialist uprising doomsday plague JulianneMoore MarkRuffalo AliceBraga FernandoMeirelles
168705,bloodrayne,Action Adventure Fantasy Horror vampire vampirehunter basedonvideogame romania KristannaLoken BenKingsley MichelleRodriguez UweBoll
72113,carnage,Comedy Drama flat mobilephone hamster insult darkcomedy writer tulips meeting puke pants liberal KateWinslet JodieFoster ChristophWaltz RomanPolanski
9729,where the truth lies,Drama Mystery Thriller sex journalist journalism 1970s entertainer onenightstand extramaritalaffair sexparty KevinBacon ColinFirth AlisonLohman AtomEgoyan
94352,cirque du soleil: worlds away,Fantasy Family clown music mimes cirquedusoleil carnies aerialist EricaLinz IgorZaripov MattGillanders AndrewAdamson
22256,without limits,Drama running olympicgames sport athlete BillyCrudup DonaldSutherland MonicaPotter RobertTowne
12404,me and orson welles,Comedy Drama Romance newyork basedonnovel historicalfigure theater 1930s ZacEfron ClaireDanes ChristianMcKay RichardLinklater
152742,the best offer,Drama Romance Crime Mystery painting auctioneer confidencegame fineart honeypot GeoffreyRush JimSturgess SylviaHoeks GiuseppeTornatore
11699,the bad lieutenant: port of call - new orleans,Drama Crime policebrutality organizedcrime policeman illegaldrugs murderinvestigation corruptcop NicolasCage EvaMendes ValKilmer WernerHerzog
49953,a turtle's tale: sammy's adventures,Animation Family globalwarming seaturtle 3d YuriLowenthal GemmaArterton IsabelleFuhrman BenStassen
48034,little white lies,Comedy Drama americanfootball countryhouse motorboat malefemalerelationship thirtysomething beachhouse organicfood weasel groupoffriends reprimand declarationoflove parentchildrelationship texting lowtide forced interruptedvacation osteopath lovesick FrançoisCluzet MarionCotillard BenoîtMagimel GuillaumeCanet
39845,love ranch,Drama independentfilm HelenMirren JoePesci SergioPerisMencheta TaylorHackford
25353,the true story of puss 'n boots,Family Adventure Animation cat surrealism cartooncat JérômeDeschamps YolandeMoreau LouiseWallon JérômeDeschamps PascalHérold MachaMakeïeff
36696,space dogs,Family Animation russia spacemission space outerspace dog AnnaBolshova EvgenyMironov SergeyGarmash InnaEvlannikova SvyatoslavUshakov
109091,the counselor,Thriller Crime Drama poetry lawyer drugsmuggling drugtrafficking reddress MichaelFassbender CameronDiaz JavierBardem RidleyScott
38543,ironclad,Romance Adventure Action History ambush hero fight castle battlefield duel king orderofthetemplars JamesPurefoy KateMara JasonFlemyng JonathanEnglish
33157,waterloo,History Action Drama biography napoleonbonaparte waterloo RodSteiger ChristopherPlummer OrsonWelles SergeyBondarchuk
290864,kung fu jungle,Crime Action Thriller martialarts kungfu serialkiller DonnieYen CharlieYeung WangBaoqiang TeddyChan
242166,red sky,Action Thriller lovetriangle middleeast fight kidnapping missile pilot honor betrayal mission conspiracy attack explosion combat jet military rogue squad wmd dogfight CamGigandet RachaelLeighCook ShaneWest MarioVanPeebles
859,dangerous liaisons,Drama Romance lovesickness sexuality cheating cynic ladykiller fiancé arrangedmarriage passion seduction loveletter boredom courtlylife frenchrevolution lover plan praise genderroles GlennClose JohnMalkovich MichellePfeiffer StephenFrears
83770,on the road,Adventure Drama basedonnovel cemetery narration nudity funeral song friendship roadtrip marijuana snow cigarettesmoking writer photograph ontheroad sexscene typewriter voiceover suicidethoughts roadmovie denvercolorado kerouac GarrettHedlund SamRiley KristenStewart WalterSalles
168,star trek iv: the voyage home,ScienceFiction Adventure savingtheworld sanfrancisco ussenterprisea timetravel whale marinebiologist vulcan spaceopera WilliamShatner LeonardNimoy DeForestKelley LeonardNimoy
1246,rocky balboa,Drama philadelphia transporter fight loveofone'slife publicity boxer grave tombstone tvstation boxingmatch comeback training restaurantowner worldchampion challenger virtualfight defeat victory cancer overthehillfighter SylvesterStallone BurtYoung MiloVentimiglia SylvesterStallone
4233,scream 2,Horror Mystery filmfestivals slaughter slasher DavidArquette NeveCampbell CourteneyCox WesCraven
174751,jane got a gun,Action Drama Western NataliePortman JoelEdgerton EwanMcGregor GavinO'Connor
184098,think like a man too,Comedy Romance AdamBrody MichaelEaly JerryFerrara TimStory
2069,the whole nine yards,Comedy Crime bounty gangsterboss montreal gangster dentist hoodlum BruceWillis MatthewPerry RosannaArquette JonathanLynn
1788,footloose,Drama Family Music Romance dancing dancer dance music danceteacher KevinBacon JohnLithgow DianneWiest HerbertRoss
11635,old school,Comedy sexdoll streaking mouthtomouthresuscitation LukeWilson WillFerrell VinceVaughn ToddPhillips
177,the fisher king,Comedy Drama holygrail homelessperson lossoflover mentaldisease senseofguilt suppressedpast yuppie cynic fantasy selfdiscovery housebreaking forgiveness gunrampage talkshow legend unsociability personrunningamok JeffBridges RobinWilliams MercedesRuehl TerryGilliam
3600,i still know what you did last summer,Horror Mystery Thriller competition island radio bahamas college knife fisherman vacation revenge murder marijuana resort blood slasher storm hook killer JenniferLoveHewitt FreddiePrinzeJr MekhiPhifer DannyCannon
2621,return to me,Romance Comedy Drama transplantation loveofone'slife veterinarian womandirector DavidDuchovny MinnieDriver CarrollO'Connor BonnieHunt
10358,zack and miri make a porno,Comedy pornography loveofone'slife platoniclove pornographicvideo bestfriend sexcomedy bestfriendsinlove aftercreditsstinger duringcreditsstinger SethRogen ElizabethBanks JenniferSchwalbachSmith KevinSmith
10480,nurse betty,Comedy Crime Thriller independentfilm nativeamerican violence soapopera usedcardealer nurseuniform femalebartender tvproduction heartspecialist formosacafehollywood tvwriter murdererduo RenéeZellweger MorganFreeman ChrisRock NeilLaBute
10313,the men who stare at goats,Comedy War vietnamveteran kuwait newage staringcontest druguse paranoidfantasy hippielifestyle GeorgeClooney EwanMcGregor JeffBridges GrantHeslov
18828,double take,Adventure Drama Action Comedy Romance mexico cia fbi train OrlandoJones EddieGriffin GarcelleBeauvais GeorgeGallo
3558,"girl, interrupted",Drama basedonnovel suicideattempt puberty biography borderlinepersonalitydisorder WinonaRyder AngelinaJolie CleaDuVall JamesMangold
13476,win a date with tad hamilton!,Comedy Romance celebrity romanticcomedy malefemalerelationship moviestar JoshDuhamel KateBosworth TopherGrace RobertLuketic
10208,muppets from space,Fantasy Comedy ScienceFiction Family puppet themuppets SteveWhitmire DaveGoelz BillBarretta TimHill
